write_date,article_id,subject,carrier,plan_bucket,plan_name,new_amount,mnp_amount,status,source_text
2025-07-03 11:31:53,324,케이엘모바일_부성정책_ 7월 3일_ 1-2차 정책,ktm,7GB,manual_image_confirmed,50000,100000,manual_fixed,2025-07-03 1-2차 image: M 스페셜 7GB 내국인 010신규/MNP
2025-07-03 11:31:53,324,케이엘모바일_부성정책_ 7월 3일_ 1-2차 정책,skylife,11GB,auto_candidate,50000,120000,needs_review,"SKY 모두 충분 1168+( 서재) 무제한 무제한 300 분  |1168+ 일 208| 34665 50,000 120,000, 50,000 120,000,"
2025-07-03 11:31:53,324,케이엘모바일_부성정책_ 7월 3일_ 1-2차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"508 모 두 충분 768+( 일 리 의 서재) | 16.200 | 무제한 | 무제한 ㅣ 300 분 766 | 71005 | 55,000 90,000 55,000 90,000"
2025-07-03 11:31:53,324,케이엘모바일_부성정책_ 7월 3일_ 1-2차 정책,umobile,11GB,auto_candidate,55000,55000,needs_review,"2068 LTE 스페셜 34,900 무제한 무 제 한 | 300 분 | 1168+ 일 208 3Mbps_ | 55,000 55,000"
2025-07-03 11:31:53,324,케이엘모바일_부성정책_ 7월 3일_ 1-2차 정책,umobile,7GB,auto_candidate,55000,55000,needs_review,"568 | 이 동 의 즐거움 (- 패 스 (768+ 통 화 기 본) | 18,600 무제한 쿠 제 한 | 300 분 768 | 55,000 55,000"
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),hello,11GB,manual_image_confirmed,30000,120000,manual_fixed,2025-07-03 2차 image: THE 착한 데이터/데이터 더주는 유심 11GB 내국인 010신규/MNP
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),hello,7GB,manual_image_confirmed,30000,120000,manual_fixed,2025-07-03 2차 image: DATA 걱정없는/데이터 더주는 유심 7GB 내국인 010신규/MNP
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),ktm,11GB,manual_image_confirmed,50000,110000,manual_fixed,2025-07-03 2차 image: M 프리미엄 11GB 내국인 010신규/MNP
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),ktm,7GB,manual_image_confirmed,50000,100000,manual_fixed,2025-07-03 2차 image: M 스페셜 7GB 내국인 010신규/MNP
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),sk7,7GB,auto_candidate,70000,130000,needs_review,"결 합 566 LTE 알뜰 (768+/ 통 화 맘껏) | 48,400 | 19,140 ㅣ 무제한 | 무제한 | 300% 768 14605 70,000 | 130,000) 70,000 | 130.000|| 70,000 | 130,000"
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),skylife,11GB,auto_candidate,50000,120000,needs_review,"SKY 모두 충분 1168+( 서재) 무제한 무제한 300 분  |1168+ 일 208| 34665 50,000 120,000, 50,000 120,000,"
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),skylife,7GB,auto_candidate,55000,90000,needs_review,"508 모 두 충분 768+( 일 리 의 서재) | 16.200 | 무제한 | 무제한 ㅣ 300 분 766 | 71005 | 55,000 90,000 55,000 90,000"
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),umobile,11GB,auto_candidate,55000,55000,needs_review,"2068 116 스페셜 34,900 무제한 무 제 한 | 300% | 1168+ 일 268 | 3Mbps | 55,000 55,000"
2025-07-03 14:48:20,326,케이엘모바일_부성정책_ 7월 3일_ 2차 정책(금일 소급적용),umobile,7GB,auto_candidate,55000,55000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 768 ‘Mbps | 55,000 55,000"
2025-07-04 12:06:53,327,케이엘모바일_부성정책_ 7월 4일_ 3차 정책,hello,11GB,manual_image_confirmed,30000,120000,manual_fixed,2025-07-04 3차 image: THE 착한 데이터/데이터 더주는 유심 11GB 내국인 010신규/MNP
2025-07-04 12:06:53,327,케이엘모바일_부성정책_ 7월 4일_ 3차 정책,hello,7GB,manual_image_confirmed,30000,120000,manual_fixed,2025-07-04 3차 image: DATA 걱정없는/데이터 더주는 유심 7GB 내국인 010신규/MNP
2025-07-04 12:06:53,327,케이엘모바일_부성정책_ 7월 4일_ 3차 정책,ktm,7GB,auto_candidate,90000,150000,needs_review,"soe             4 스페셜 768(지니뮤직)           31000 | 20,200        무제한         무제한;                                   개         90,000         150,000         미가일시          90,000    "
2025-07-04 12:06:53,327,케이엘모바일_부성정책_ 7월 4일_ 3차 정책,sk7,7GB,auto_candidate,70000,130000,needs_review,"결 합 566 LTE 알뜰 (768+/ 통 화 맘껏) | 48,400 | 19,140 ㅣ 무제한 | 무제한 | 300% 768 14605 70,000 | 130,000) 70,000 | 130.000|| 70,000 | 130,000"
2025-07-04 12:06:53,327,케이엘모바일_부성정책_ 7월 4일_ 3차 정책,skylife,11GB,auto_candidate,50000,100000,needs_review,"모 두 충분 1168+(04) 33.000 | 2x2 | eae | 300 분 |1166+ 일 208 34655 | 50000 | 100,000 | 50000 | 100,000"
2025-07-04 12:06:53,327,케이엘모바일_부성정책_ 7월 4일_ 3차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"두 768+( 16200 300 7686 imbps 55,000 90,000"
2025-07-04 12:06:53,327,케이엘모바일_부성정책_ 7월 4일_ 3차 정책,umobile,11GB,auto_candidate,55000,55000,needs_review,"2068 116 스페셜 34,900 무제한 무 제 한 | 300% | 1168+ 일 268 | 3Mbps | 55,000 55,000"
2025-07-04 12:06:53,327,케이엘모바일_부성정책_ 7월 4일_ 3차 정책,umobile,7GB,auto_candidate,55000,55000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 768 ‘Mbps | 55,000 55,000"
2025-07-05 10:14:23,328,케이엘모바일_부성정책_ 7월 5일_ 4차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 11.0GB| @2GB+3Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-05 10:14:23,328,케이엘모바일_부성정책_ 7월 5일_ 4차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26,600 | 18,500 | 무제한 | 무제한 | 300 분 | 708 Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-05 10:14:23,328,케이엘모바일_부성정책_ 7월 5일_ 4차 정책,ktm,7GB,auto_candidate,90000,150000,needs_review,"soe             4 스페셜 768(지니뮤직)           31000 | 20,200        무제한         무제한;                                   개         90,000         150,000         미가일시          90,000    "
2025-07-05 10:14:23,328,케이엘모바일_부성정책_ 7월 5일_ 4차 정책,sk7,7GB,auto_candidate,70000,130000,needs_review,"결 합 566 LTE 알뜰 (768+/ 통 화 맘껏) | 48,400 | 19,140 ㅣ 무제한 | 무제한 | 300% 768 14605 70,000 | 130,000) 70,000 | 130.000|| 70,000 | 130,000"
2025-07-05 10:14:23,328,케이엘모바일_부성정책_ 7월 5일_ 4차 정책,skylife,11GB,auto_candidate,50000,100000,needs_review,"모 두 충분 1168+(04) 33.000 | 2x2 | eae | 300 분 |1166+ 일 208 34655 | 50000 | 100,000 | 50000 | 100,000"
2025-07-05 10:14:23,328,케이엘모바일_부성정책_ 7월 5일_ 4차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"두 768+( 16200 300 7686 imbps 55,000 90,000"
2025-07-05 10:14:23,328,케이엘모바일_부성정책_ 7월 5일_ 4차 정책,umobile,11GB,auto_candidate,77000,172000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 1168+ 일 208 314605 | 77,000 172,000 77,000 | 172,000"
2025-07-05 10:14:23,328,케이엘모바일_부성정책_ 7월 5일_ 4차 정책,umobile,7GB,auto_candidate,77000,162000,needs_review,"568 LTE (7GB+/S3}7|#) 18,600 무제한 무 제 한 | 300 분 768 1Mbps__| 77,000 | 162,000 77,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 11.0GB| @2GB+3Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26,600 | 18,500 | 무제한 | 무제한 | 300 분 | 708 Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,ktm,11GB,auto_candidate,90000,160000,needs_review,"20GB M 프리미엄 1166( 밀 리 의 서재) 45,900 34,000 무제한 | 무제한 | 3008 11GB+22GB 3Mbps_ 90,000 160,000 90,000 160,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,sk7,11GB,auto_candidate,70000,70000,needs_review,"결 합 2006 | LTE SS (1168+/ 통 화 맘껏) | 49,060 36,140 무제한 무제한 300 분 1168 |22GB+3Mbps| 70,000 70,000 70,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,sk7,7GB,auto_candidate,70000,70000,needs_review,"결 합 566 | LTE SS (768+/ 통 화 맘껏) | 48,400 19,140 무제한 무제한 300 분 768 1Mbps 70,000 70,000 70,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,skylife,11GB,auto_candidate,50000,100000,needs_review,"모 두 충분 1168+(04) 33.000 | 2x2 | eae | 300 분 |1166+ 일 208 34655 | 50000 | 100,000 | 50000 | 100,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"두 768+( 16200 300 7686 imbps 55,000 90,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,umobile,11GB,auto_candidate,77000,172000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 1168+ 일 208 314605 | 77,000 172,000 77,000 | 172,000"
2025-07-08 10:11:15,330,케이엘모바일_부성정책_ 7월 8일_ 5차 정책,umobile,7GB,auto_candidate,77000,162000,needs_review,"568 LTE (7GB+/S3}7|#) 18,600 무제한 무 제 한 | 300 분 768 1Mbps__| 77,000 | 162,000 77,000"
2025-07-11 11:02:15,331,케이엘모바일_부성정책_ 7월 11일_ 6차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 11.0GB| @2GB+3Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-11 11:02:15,331,케이엘모바일_부성정책_ 7월 11일_ 6차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26,600 | 18,500 | 무제한 | 무제한 | 300 분 | 708 Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-11 11:02:15,331,케이엘모바일_부성정책_ 7월 11일_ 6차 정책,ktm,11GB,auto_candidate,90000,160000,needs_review,"20GB M 프리미엄 1166( 밀 리 의 서재) 45,900 34,000 무제한 | 무제한 | 3008 11GB+22GB 3Mbps_ 90,000 160,000 90,000 160,000"
2025-07-11 11:02:15,331,케이엘모바일_부성정책_ 7월 11일_ 6차 정책,sk7,11GB,auto_candidate,70000,70000,needs_review,"결 합 2006 | LTE SS (1168+/ 통 화 맘껏) | 49,060 36,140 무제한 무제한 300 분 1168 |22GB+3Mbps| 70,000 70,000 70,000"
2025-07-11 11:02:15,331,케이엘모바일_부성정책_ 7월 11일_ 6차 정책,sk7,7GB,auto_candidate,70000,70000,needs_review,"결 합 566 | LTE SS (768+/ 통 화 맘껏) | 48,400 19,140 무제한 무제한 300 분 768 1Mbps 70,000 70,000 70,000"
2025-07-11 11:02:15,331,케이엘모바일_부성정책_ 7월 11일_ 6차 정책,skylife,11GB,auto_candidate,50000,50000,needs_review,"20GB 무제한 무제한 300%  |1168+ 일 208|  3Mbps 50,000 50,000"
2025-07-11 11:02:15,331,케이엘모바일_부성정책_ 7월 11일_ 6차 정책,skylife,7GB,auto_candidate,55000,55000,needs_review,"5068 Sky 모두 충분 768+( 밀 리 의 서재) | 17,900 무제한 무제한 300 분 768 1Mbps 55,000 55,000"
2025-07-11 11:02:15,331,케이엘모바일_부성정책_ 7월 11일_ 6차 정책,umobile,11GB,auto_candidate,66000,66000,needs_review,"LTE 스 폐 셜 [ 약 정 형 ] 약정 9.900 원 무제한 무 제 한 | 300 분 | 1168+ 일 266 | 3Mbps | 66,000 2. 만 차감 | 66,000 2.2 만 차감"
2025-07-15 10:17:48,332,케이엘모바일_부성정책_ 7월 15일_ 7차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 11.0GB| @2GB+3Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-15 10:17:48,332,케이엘모바일_부성정책_ 7월 15일_ 7차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26,600 | 18,500 | 무제한 | 무제한 | 300 분 | 708 Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-15 10:17:48,332,케이엘모바일_부성정책_ 7월 15일_ 7차 정책,ktm,11GB,auto_candidate,90000,160000,needs_review,"20GB M 프리미엄 1166( 밀 리 의 서재) 45,900 34,000 무제한 3008 11GB+22GB 3Mbps_ 90,000 160,000 90,000 160,000"
2025-07-15 10:17:48,332,케이엘모바일_부성정책_ 7월 15일_ 7차 정책,ktm,7GB,auto_candidate,90000,150000,needs_review,"508 떠 스페셜 768( 윌 리 의 서재) 31000 17.900 무제한 3008 768 ‘Mbps 90,000 150,000 90,000 150,000"
2025-07-15 10:17:48,332,케이엘모바일_부성정책_ 7월 15일_ 7차 정책,sk7,11GB,auto_candidate,70000,70000,needs_review,"결 합 2006 | LTE SS (1168+/ 통 화 맘껏) | 49,060 36,140 무제한 무제한 300 분 1168 |22GB+3Mbps| 70,000 70,000 70,000"
2025-07-15 10:17:48,332,케이엘모바일_부성정책_ 7월 15일_ 7차 정책,sk7,7GB,auto_candidate,70000,70000,needs_review,"결 합 566 | LTE SS (768+/ 통 화 맘껏) | 48,400 19,140 무제한 무제한 300 분 768 1Mbps 70,000 70,000 70,000"
2025-07-15 10:17:48,332,케이엘모바일_부성정책_ 7월 15일_ 7차 정책,skylife,11GB,auto_candidate,45000,95000,needs_review,"20GB 모 두 중 분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300%  |1168+ 일 268| 3Mbps 45,000 95,000 40,000 95,000"
2025-07-15 10:17:48,332,케이엘모바일_부성정책_ 7월 15일_ 7차 정책,umobile,11GB,auto_candidate,66000,66000,needs_review,"LTE 스 폐 셜 [ 약 정 형 ] 약정 9.900 원 무제한 무 제 한 | 300 분 | 1168+ 일 266 | 3Mbps | 66,000 2. 만 차감 | 66,000 2.2 만 차감"
2025-07-17 10:10:18,333,케이엘모바일_부성정책_ 7월 17일_ 8차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 11.0GB| @2GB+3Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-17 10:10:18,333,케이엘모바일_부성정책_ 7월 17일_ 8차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26,600 | 18,500 | 무제한 | 무제한 | 300 분 | 708 Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-17 10:10:18,333,케이엘모바일_부성정책_ 7월 17일_ 8차 정책,ktm,11GB,auto_candidate,90000,160000,needs_review,"20GB M 프리미엄 1166( 밀 리 의 서재) 45,900 34,000 무제한 | 무제한 | 3008 11GB+22GB 3Mbps_ 90,000 160,000 90,000 160,000"
2025-07-17 10:10:18,333,케이엘모바일_부성정책_ 7월 17일_ 8차 정책,sk7,11GB,auto_candidate,70000,70000,needs_review,"결 합 2006 | LTE SS (1168+/ 통 화 맘껏) | 49,060 36,140 무제한 무제한 300 분 1168 |22GB+3Mbps| 70,000 70,000 70,000"
2025-07-17 10:10:18,333,케이엘모바일_부성정책_ 7월 17일_ 8차 정책,sk7,7GB,auto_candidate,70000,70000,needs_review,"결 합 566 | LTE SS (768+/ 통 화 맘껏) | 48,400 19,140 무제한 무제한 300 분 768 1Mbps 70,000 70,000 70,000"
2025-07-17 10:10:18,333,케이엘모바일_부성정책_ 7월 17일_ 8차 정책,skylife,11GB,auto_candidate,45000,95000,needs_review,"20GB 모 두 중 분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300%  |1168+ 일 268| 3Mbps 45,000 95,000 40,000 95,000"
2025-07-17 10:10:18,333,케이엘모바일_부성정책_ 7월 17일_ 8차 정책,umobile,11GB,auto_candidate,66000,66000,needs_review,"LTE 스 폐 셜 [ 약 정 형 ] 약정 9.900 원 무제한 무 제 한 | 300 분 | 1168+ 일 266 | 3Mbps | 66,000 2. 만 차감 | 66,000 2.2 만 차감"
2025-07-23 12:09:52,334,케이엘모바일_부성정책_ 7월 23일_ 9차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 11.0GB| @2GB+3Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-23 12:09:52,334,케이엘모바일_부성정책_ 7월 23일_ 9차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26,600 | 18,500 | 무제한 | 무제한 | 300 분 | 708 Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-07-23 12:09:52,334,케이엘모바일_부성정책_ 7월 23일_ 9차 정책,ktm,11GB,auto_candidate,90000,160000,needs_review,"20GB M 프리미엄 1166( 밀 리 의 서재) 45,900 34,000 무제한 | 무제한 | 3008 11GB+22GB 3Mbps_ 90,000 160,000 90,000 160,000"
2025-07-23 12:09:52,334,케이엘모바일_부성정책_ 7월 23일_ 9차 정책,sk7,11GB,auto_candidate,70000,70000,needs_review,"결 합 2006 | LTE SS (1168+/ 통 화 맘껏) | 49,060 36,140 무제한 무제한 300 분 1168 |22GB+3Mbps| 70,000 70,000 70,000"
2025-07-23 12:09:52,334,케이엘모바일_부성정책_ 7월 23일_ 9차 정책,sk7,7GB,auto_candidate,70000,70000,needs_review,"결 합 566 | LTE SS (768+/ 통 화 맘껏) | 48,400 19,140 무제한 무제한 300 분 768 1Mbps 70,000 70,000 70,000"
2025-07-23 12:09:52,334,케이엘모바일_부성정책_ 7월 23일_ 9차 정책,skylife,11GB,auto_candidate,45000,95000,needs_review,"20GB 모 두 중 분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300%  |1168+ 일 268| 3Mbps 45,000 95,000 40,000 95,000"
2025-07-23 12:09:52,334,케이엘모바일_부성정책_ 7월 23일_ 9차 정책,umobile,11GB,auto_candidate,66000,66000,needs_review,"LTE 스 폐 셜 [ 약 정 형 ] 약정 9.900 원 무제한 무 제 한 | 300 분 | 1168+ 일 266 | 3Mbps | 66,000 2. 만 차감 | 66,000 2.2 만 차감"
2025-08-01 12:00:59,335,케이엘모바일_부성정책_ 8월 1일_ 1차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The A! 데이터 유심 1168 292300 | 15400 | 33990 | 무제한 | 무제한 | 300 분 | 1.066| - 일 208+3466 | 30000 | 120,000 | 30.000 | 120,000"
2025-08-01 12:00:59,335,케이엘모바일_부성정책_ 8월 1일_ 1차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"데이터 더 주는 유심 768(* 구 폰 팩 ) 45,100 | 23.600 | 21,500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-08-01 12:00:59,335,케이엘모바일_부성정책_ 8월 1일_ 1차 정책,ktm,11GB,manual_image_confirmed,70000,130000,manual_fixed,2025-08-01 1차 image: M 프리미엄 11GB 내국인 010신규/번호이동 직접
2025-08-01 12:00:59,335,케이엘모바일_부성정책_ 8월 1일_ 1차 정책,ktm,7GB,manual_image_confirmed,70000,120000,manual_fixed,2025-08-01 1차 image: M 스페셜 7GB 내국인 010신규/번호이동 직접
2025-08-01 12:00:59,335,케이엘모바일_부성정책_ 8월 1일_ 1차 정책,sk7,11GB,auto_candidate,70000,110000,needs_review,"‘watzoce | LTE 알뜰 (168+/ 통 화 맘 껏 ) | 49060 | 36,140 | xe | 무제한 | 300% | 1168 | 일 208+34689 70,000 | 110,000 | 70,000 | 110,000 | 70,000 | 110,000"
2025-08-01 12:00:59,335,케이엘모바일_부성정책_ 8월 1일_ 1차 정책,sk7,7GB,auto_candidate,70000,100000,needs_review,"걸 함 568 | LTE 알뜰 (768+/ 통 화 맘껏) | 48400 | 19,140 | 무제한 | 무 저 한 | 300% | 768 | 1Mbps | 70000 | 100,000 | 70,000 | 100,000 | 70,000 | 100,000"
2025-08-01 12:00:59,335,케이엘모바일_부성정책_ 8월 1일_ 1차 정책,skylife,11GB,auto_candidate,90000,110000,needs_review,saves 충분 11684( 일 의사) | 34000 | 무지한 | Fae | 3000 [168-204 tes | 90000 | 110000 9000 | 10000
2025-08-01 12:00:59,335,케이엘모바일_부성정책_ 8월 1일_ 1차 정책,umobile,7GB,auto_candidate,60000,90000,needs_review,LTE 068+/ 동 화 기 본) 16600 무제한 | 무 저 환 | soe] 768 10685 60000 90000 6000 0000
2025-08-02 10:47:18,336,케이엘모바일_부성정책_ 8월 2일_ 2차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The A! 데이터 유심 1168 292300 | 15400 | 33990 | 무제한 | 무제한 | 300 분 | 1.066| - 일 208+3466 | 30000 | 120,000 | 30.000 | 120,000"
2025-08-02 10:47:18,336,케이엘모바일_부성정책_ 8월 2일_ 2차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"데이터 더 주는 유심 768(* 구 폰 팩 ) 45,100 | 23.600 | 21,500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-08-02 10:47:18,336,케이엘모바일_부성정책_ 8월 2일_ 2차 정책,ktm,11GB,manual_image_confirmed,70000,130000,manual_fixed,2025-08-02 2차 image: M 프리미엄 11GB 내국인 010신규/번호이동 직접
2025-08-02 10:47:18,336,케이엘모바일_부성정책_ 8월 2일_ 2차 정책,ktm,7GB,manual_image_confirmed,70000,120000,manual_fixed,2025-08-02 2차 image: M 스페셜 7GB 내국인 010신규/번호이동 직접
2025-08-02 10:47:18,336,케이엘모바일_부성정책_ 8월 2일_ 2차 정책,sk7,11GB,auto_candidate,70000,70000,needs_review,"결 합 2006 | LTE 알뜰 (1168+/ 통 화 맘껏) 49,060 | 36,140 | 무제한 | 무제한 | 300% | 11GB |2@2GB+3Mbps 70,000 70,000 70,000"
2025-08-02 10:47:18,336,케이엘모바일_부성정책_ 8월 2일_ 2차 정책,skylife,7GB,auto_candidate,50000,80000,needs_review,"5GB 모 두 충분 768+( 밀 리 의 서재) 16,200 무제한 | 무제한 300 분 798 Mbps 50,000 80,000 50,000 80,000"
2025-08-02 10:47:18,336,케이엘모바일_부성정책_ 8월 2일_ 2차 정책,umobile,11GB,auto_candidate,60000,60000,needs_review,"LTE 스 폐 셜 [ 약 정 형 ] 32,990 무제한 [suet 3002 | 11GB+2!2GB 3Mbps 60,000 60,000"
2025-08-02 10:47:18,336,케이엘모바일_부성정책_ 8월 2일_ 2차 정책,umobile,7GB,auto_candidate,60000,60000,needs_review,"LTE (768+/ 통 화 기 본 )[ 약 정형] 15,900 무제한 “pate! 3008 7GB 1Mbps 60,000 60,000"
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The A! 데이터 유심 1168 292300 | 15400 | 33990 | 무제한 | 무제한 | 300 분 | 1.066| - 일 208+3466 | 30000 | 120,000 | 30.000 | 120,000"
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"데이터 더 주는 유심 768(* 구 폰 팩 ) 45,100 | 23.600 | 21,500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,ktm,11GB,manual_image_confirmed,70000,130000,manual_fixed,2025-08-07 3차 image: M 프리미엄 11GB 내국인 010신규/번호이동 직접
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,ktm,7GB,manual_image_confirmed,70000,120000,manual_fixed,2025-08-07 3차 image: M 스페셜 7GB 내국인 010신규/번호이동 직접
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,sk7,11GB,auto_candidate,70000,140000,needs_review,"결 함 2068｜ LTE 알 를 (1168+/ 통 화 맘껏) | 49060 | 36.140 | 무제한 | 무제한 | 300 분 7168 | 22GB+3Mbps| 70,000 | 140,000 | 70,000 | 140,000 | 70,000 | 140,000"
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,sk7,7GB,auto_candidate,70000,130000,needs_review,"함 568 | LTE 알 를 (768+/ 통 화 맘껏) | 49400 | 19,140 | FMS | 무제한 | 3008 7068 76505 70.000 | 130,000 | 70,000 | 130,000 | 70,000 | 130,000"
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,skylife,7GB,auto_candidate,50000,80000,needs_review,"5GB 모 두 충분 768+( 밀 리 의 서재) 16,200 무제한 | 무제한 300 분 798 Mbps 50,000 80,000 50,000 80,000"
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,umobile,11GB,auto_candidate,60000,60000,needs_review,"LTE 스 폐 셜 [ 약 정 형 ] 32,990 무제한 [suet 3002 | 11GB+2!2GB 3Mbps 60,000 60,000"
2025-08-07 13:50:25,339,케이엘모바일_부성정책_ 8월 7일_ 3차 정책,umobile,7GB,auto_candidate,60000,60000,needs_review,"LTE (768+/ 통 화 기 본 )[ 약 정형] 15,900 무제한 “pate! 3008 7GB 1Mbps 60,000 60,000"
2025-08-13 12:50:24,340,케이엘모바일_부성정책_ 8월 13일_ 4차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The A! 데이터 유심 1168 292300 | 15400 | 33990 | 무제한 | 무제한 | 300 분 | 1.066| - 일 208+3466 | 30000 | 120,000 | 30.000 | 120,000"
2025-08-13 12:50:24,340,케이엘모바일_부성정책_ 8월 13일_ 4차 정책,hello,7GB,auto_candidate,30000,120000,needs_review,"데이터 더 주는 유심 768(* 구 폰 팩 ) 45,100 | 23.600 | 21,500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 120,000 | 30,000 | 120,000"
2025-08-13 12:50:24,340,케이엘모바일_부성정책_ 8월 13일_ 4차 정책,ktm,11GB,manual_image_confirmed,70000,130000,manual_fixed,2025-08-13 4차 image: M 프리미엄 11GB 내국인 010신규/번호이동 직접
